epoch,loss,lr,val_loss
56,0.6448422339227464,0.001,0.6376908421516418
57,0.6315563453568352,0.001,0.6283206939697266
58,0.618987931145562,0.001,0.6200818419456482
59,0.6067135572433472,0.001,0.6120477914810181
60,0.5947516997655232,0.001,0.6042712330818176
61,0.5838424603144328,0.001,0.5966863632202148
62,0.5742946889665391,0.001,0.589328944683075
63,0.5650201929940117,0.001,0.5822588205337524
64,0.5564384592903985,0.001,0.5754329562187195
65,0.548522146542867,0.001,0.5689316987991333
66,0.5417740345001221,0.001,0.5627280473709106
67,0.5355357421769036,0.001,0.5568156242370605
68,0.5299034688207839,0.001,0.5511590242385864
69,0.5240998533036973,0.001,0.5457403659820557
70,0.5193469524383545,0.001,0.540515124797821
71,0.5141446497705248,0.001,0.5355021953582764
72,0.50983041856024,0.001,0.5305851101875305
73,0.5056895706388685,0.001,0.5258649587631226
74,0.5018019530508253,0.001,0.5213361978530884
75,0.4980315208435059,0.001,0.5169951915740967
76,0.4944543719291687,0.001,0.512839138507843
77,0.49064768420325383,0.001,0.5088534951210022
78,0.48708202640215553,0.001,0.5048998594284058
79,0.48380188279681735,0.001,0.5009499788284302
80,0.48022377954588996,0.001,0.4970560073852539
81,0.4768792854415046,0.001,0.49314793944358826
82,0.47378662294811674,0.001,0.4892823100090027
83,0.4705285999510023,0.001,0.48552265763282776
84,0.46742635038163927,0.001,0.48189592361450195
85,0.4644645121362474,0.001,0.47839251160621643
86,0.461699472533332,0.001,0.47496771812438965
87,0.4590213358402252,0.001,0.4716566205024719
88,0.456258487701416,0.001,0.4684462547302246
89,0.4537825663884481,0.001,0.4652803838253021
90,0.4511938234170278,0.001,0.4626307487487793
91,0.44870922168095906,0.001,0.46017104387283325
92,0.4461803356806437,0.001,0.45774251222610474
93,0.4437250912189484,0.001,0.4553273320198059
94,0.4412827306323581,0.001,0.45292872190475464
95,0.4388503359423743,0.001,0.4505402445793152
96,0.43650043076939055,0.001,0.44817012548446655
97,0.4341060949696435,0.001,0.44583263993263245
98,0.4317091061009301,0.001,0.4435184895992279
99,0.42932824889818827,0.001,0.44121232628822327
100,0.4270231544971466,0.001,0.4389089047908783
101,0.4246580355697208,0.001,0.43661004304885864
102,0.4223460535208384,0.001,0.43431153893470764
103,0.42004137436548866,0.001,0.43201884627342224
104,0.4177363885773553,0.001,0.42974185943603516
105,0.4154157817363739,0.001,0.4274853765964508
106,0.4132278263568878,0.001,0.42525196075439453
107,0.4110816405879127,0.001,0.4230506420135498
108,0.4090035465028551,0.001,0.42087477445602417
109,0.4068797674443987,0.001,0.41872987151145935
110,0.4048200382126702,0.001,0.41660276055336
111,0.4027718332078722,0.001,0.4144856929779053
112,0.40071878565682306,0.001,0.4123830199241638
113,0.39873843921555413,0.001,0.41029006242752075
114,0.396702997552024,0.001,0.40822070837020874
115,0.39470808108647665,0.001,0.40616536140441895
116,0.39271102282736037,0.001,0.4042646288871765
117,0.39074719415770637,0.001,0.4026142656803131
118,0.388773027393553,0.001,0.4009582996368408
119,0.38683079878489174,0.001,0.3993030786514282
120,0.38494931326972115,0.001,0.39764878153800964
121,0.3830710444185469,0.001,0.39599916338920593
122,0.3812053249941932,0.001,0.394347608089447
123,0.3793973922729492,0.001,0.39269644021987915
124,0.37761130068037246,0.001,0.39105135202407837
125,0.37579177882936265,0.001,0.38941049575805664
126,0.37400512629085114,0.001,0.38777947425842285
127,0.3722070058186849,0.001,0.38615545630455017
128,0.3704457402229309,0.001,0.3845366835594177
129,0.36873540878295896,0.001,0.38292065262794495
130,0.36696501440472074,0.001,0.3813154697418213
131,0.36522937483257717,0.001,0.37971216440200806
132,0.36351220144165886,0.001,0.37810730934143066
133,0.3617792732185788,0.001,0.37651073932647705
134,0.3600682218869527,0.001,0.3749154806137085
135,0.3584004071023729,0.001,0.3733212351799011
136,0.35666285620795357,0.001,0.37173670530319214
137,0.3549815535545349,0.001,0.37016212940216064
138,0.3532893829875522,0.001,0.3685920834541321
139,0.35160892672008937,0.001,0.36702775955200195
140,0.34991830918524003,0.001,0.3654664158821106
141,0.3482479969660441,0.001,0.36390507221221924
142,0.34661281572447883,0.001,0.3623477518558502
143,0.3449927402867211,0.001,0.36079171299934387
144,0.34340787728627525,0.001,0.35923486948013306
145,0.3418050487836202,0.001,0.35768723487854004
146,0.34020790921317207,0.001,0.35614070296287537
147,0.33864596287409465,0.001,0.35459715127944946
148,0.33707411355442474,0.001,0.35305705666542053
149,0.33550223112106325,0.001,0.35152333974838257
150,0.3339367561870151,0.001,0.3499957025051117
151,0.33237627810902065,0.001,0.34846872091293335
152,0.33081309662924874,0.001,0.3469479978084564
153,0.32927246027522616,0.001,0.34542977809906006
154,0.32775083118014864,0.001,0.3439100980758667
155,0.32623310155338714,0.001,0.3423936665058136
156,0.32471113999684653,0.001,0.3408823311328888
157,0.323210428820716,0.001,0.3393756151199341
158,0.3217036353217231,0.001,0.33787721395492554
159,0.3202090581258138,0.001,0.3363790810108185
160,0.31873114506403605,0.001,0.33488625288009644
161,0.31723449097739326,0.001,0.3334012031555176
162,0.31578194234106277,0.001,0.3319202959537506
163,0.31430012782414757,0.001,0.3304489850997925
164,0.31283694439464144,0.001,0.32898443937301636
165,0.3113792916138967,0.001,0.327523410320282
166,0.3099223772684733,0.001,0.3260653018951416
167,0.3084817469120026,0.001,0.32460638880729675
168,0.3070234265592363,0.001,0.32314810156822205
169,0.30559048387739396,0.001,0.3216913938522339
170,0.3041719138622284,0.001,0.3202363848686218
171,0.30274791452619765,0.001,0.31879162788391113
172,0.3013123611609141,0.001,0.31735435128211975
173,0.299917698568768,0.001,0.315918505191803
174,0.2985064605871836,0.001,0.31448954343795776
175,0.2971094098356035,0.001,0.3130664825439453
176,0.29569942818747624,0.001,0.3116475045681
177,0.2943269610404968,0.001,0.31022924184799194
178,0.29293772445784677,0.001,0.3088187575340271
179,0.29153930213716295,0.001,0.30741357803344727
180,0.2901669356558058,0.001,0.3060082495212555
181,0.2887968573305342,0.001,0.3046046197414398
182,0.28741986155509947,0.001,0.3032049536705017
183,0.28604921963479785,0.001,0.3018084764480591
184,0.28466611173417833,0.001,0.30041414499282837
185,0.28331864807340834,0.001,0.29901832342147827
186,0.2819585449165768,0.001,0.2976289391517639
187,0.2805925057993995,0.001,0.29624709486961365
188,0.27924134731292727,0.001,0.29486751556396484
189,0.2779031965467665,0.001,0.293491929769516
190,0.27656881544325085,0.001,0.2921266257762909
191,0.2752330998579661,0.001,0.2907722592353821
192,0.27389107412762115,0.001,0.28942692279815674
193,0.2725844230916765,0.001,0.2880834937095642
194,0.2712626404232449,0.001,0.28674402832984924
195,0.26995628674825034,0.001,0.28540486097335815
196,0.26865164505110845,0.001,0.284070760011673
197,0.2673556155628628,0.001,0.2827422618865967
198,0.2660601132445865,0.001,0.28142017126083374
199,0.26474596328205535,0.001,0.28010427951812744
200,0.26347690257761214,0.001,0.27878743410110474
201,0.26218386689821876,0.001,0.27747559547424316
202,0.26091835598150886,0.001,0.27616745233535767
203,0.2596305125289493,0.001,0.27486634254455566
204,0.25838102267848123,0.001,0.2735667824745178
205,0.2570840822325812,0.001,0.27227315306663513
206,0.2558459593190087,0.001,0.27097660303115845
207,0.25458066397243073,0.001,0.26968473196029663
208,0.25334675543838076,0.001,0.26839813590049744
209,0.25206161671214633,0.001,0.2671208679676056
210,0.2508259362644619,0.001,0.26584118604660034
211,0.24957815210024517,0.001,0.26456278562545776
212,0.24833416806326972,0.001,0.26328521966934204
213,0.24710800250371298,0.001,0.2620103657245636
214,0.24587764375739626,0.001,0.2607446312904358
215,0.2446280128426022,0.001,0.25948819518089294
216,0.2434256414572398,0.001,0.25823599100112915
217,0.2422101335393058,0.001,0.2569938004016876
218,0.2409564733505249,0.001,0.25575700402259827
219,0.23977054158846536,0.001,0.2545107305049896
220,0.23858046101199257,0.001,0.25326651334762573
221,0.23736372027132246,0.001,0.2520306706428528
222,0.236144048637814,0.001,0.25079983472824097
223,0.2349464648299747,0.001,0.24956688284873962
224,0.23375800881120895,0.001,0.24833282828330994
225,0.23253934846984015,0.001,0.24710147082805634
226,0.23135087026490106,0.001,0.24586832523345947
227,0.23016561468442281,0.001,0.24463777244091034
228,0.228948171933492,0.001,0.24341320991516113
229,0.22777810990810393,0.001,0.24218936264514923
230,0.22658315863874223,0.001,0.24097272753715515
231,0.22539959881040786,0.001,0.23976130783557892
232,0.22422790428002676,0.001,0.2385544776916504
233,0.2230467117495007,0.001,0.23735222220420837
234,0.2218815611468421,0.001,0.23615281283855438
235,0.22073690990606945,0.001,0.23495981097221375
236,0.21954935590426128,0.001,0.23377668857574463
237,0.21840333276324803,0.001,0.23259298503398895
238,0.21726377109686534,0.001,0.23141217231750488
239,0.21612114442719355,0.001,0.23023870587348938
240,0.2149785836537679,0.001,0.22907228767871857
241,0.21383724643124474,0.001,0.22791118919849396
242,0.21270554893546634,0.001,0.22675195336341858
243,0.21158700949615902,0.001,0.22559531033039093
244,0.21045971645249262,0.001,0.22444334626197815
245,0.20934331549538507,0.001,0.22329461574554443
246,0.20821689433521695,0.001,0.22214975953102112
247,0.2071267247200012,0.001,0.22100698947906494
248,0.20598872303962706,0.001,0.2198724001646042
249,0.20490615831481085,0.001,0.21873685717582703
250,0.20377109381887648,0.001,0.2176065444946289
251,0.2027004490296046,0.001,0.2164733111858368
252,0.2015850822130839,0.001,0.21534748375415802
253,0.20048937168386247,0.001,0.21422424912452698
254,0.19938438336054484,0.001,0.21310317516326904
255,0.19829065567917295,0.001,0.21198125183582306
256,0.19721054567231072,0.001,0.2108597755432129
257,0.1961131046215693,0.001,0.20974516868591309
258,0.1950029624833001,0.001,0.20863309502601624
259,0.19396650559372372,0.001,0.20752017199993134
260,0.19287229875723522,0.001,0.20642276108264923
261,0.1917829712231954,0.001,0.20533402264118195
262,0.19073169661892786,0.001,0.2042478770017624
263,0.18966115481323667,0.001,0.2031676024198532
264,0.18860808942053053,0.001,0.20208938419818878
265,0.18755218784014385,0.001,0.2010147124528885
266,0.1864996423323949,0.001,0.19994188845157623
267,0.18544738392035168,0.001,0.1988706886768341
268,0.18441232177946304,0.001,0.1978018879890442
269,0.18335324227809907,0.001,0.19673919677734375
270,0.18228847881158192,0.001,0.19567552208900452
271,0.1812886428501871,0.001,0.19460846483707428
272,0.18022672533988954,0.001,0.19355273246765137
273,0.1791601601574156,0.001,0.1924993395805359
274,0.17811712788210976,0.001,0.19144085049629211
275,0.17707033620940316,0.001,0.19037410616874695
276,0.17601339585251277,0.001,0.18927763402462006
277,0.17496493657430012,0.001,0.18817530572414398
278,0.17390604416529337,0.001,0.18707236647605896
279,0.1728566348552704,0.001,0.18597164750099182
280,0.17177884148226844,0.001,0.18487688899040222
281,0.17068748441007403,0.001,0.18378078937530518
282,0.16966151065296597,0.001,0.1826753318309784
283,0.1685893416404724,0.001,0.18157707154750824
284,0.16751034392250908,0.001,0.18048331141471863
285,0.16642226775487265,0.001,0.17938658595085144
286,0.16535077459282346,0.001,0.17828063666820526
287,0.1642514748705758,0.001,0.1771702915430069
288,0.16312971280680763,0.001,0.17605282366275787
289,0.16202305754025778,0.001,0.17492425441741943
290,0.16086080504788292,0.001,0.17377792298793793
291,0.15971472163995107,0.001,0.17259161174297333
292,0.15851288901435004,0.001,0.1713959276676178
293,0.15730493399831985,0.001,0.1701844483613968
294,0.15609489182631175,0.001,0.16895686089992523
295,0.1548488398392995,0.001,0.16771674156188965
296,0.15359228485160403,0.001,0.16646377742290497
297,0.15229759944809806,0.001,0.16519775986671448
298,0.15100609461466472,0.001,0.16391611099243164
299,0.14964928130308788,0.001,0.16261787712574005
300,0.14834305511580573,0.001,0.16129496693611145
301,0.14695119824674394,0.001,0.15996180474758148
302,0.14557787742879655,0.001,0.15857525169849396
303,0.14413796696397993,0.001,0.15712913870811462
304,0.14272566669517092,0.001,0.15564045310020447
305,0.14124039047294193,0.001,0.15413039922714233
306,0.13979585419098536,0.001,0.1525915265083313
307,0.13826935158835518,0.001,0.15103623270988464
308,0.13674679034286075,0.001,0.1494564563035965
309,0.13516710499922435,0.001,0.14785076677799225
310,0.13362855282094743,0.001,0.1462111473083496
311,0.1320253335767322,0.001,0.14455170929431915
312,0.13037504189544255,0.001,0.1428699791431427
313,0.12872830861144596,0.001,0.14115622639656067
314,0.12703167663680182,0.001,0.13940967619419098
315,0.1253307773007287,0.001,0.13762566447257996
316,0.12363437563180923,0.001,0.1358121782541275
317,0.12183360490534041,0.001,0.13398510217666626
318,0.12003747324148814,0.001,0.13212965428829193
319,0.11823019252883063,0.001,0.13024158775806427
320,0.11638049218389723,0.001,0.12832337617874146
321,0.11449803759654363,0.001,0.12637142837047577
322,0.11266931742429734,0.001,0.1243884339928627
323,0.11068639308214187,0.001,0.1223958283662796
324,0.10879042992989223,0.001,0.12037447839975357
325,0.10681215988265144,0.001,0.11833808571100235
326,0.10478553672631581,0.001,0.11627576500177383
327,0.10281628668308258,0.001,0.11417271196842194
328,0.10076906482378642,0.001,0.1120426207780838
329,0.0987688852681054,0.001,0.10988811403512955
330,0.0967175766825676,0.001,0.10773210227489471
331,0.09457855506075753,0.001,0.10557565838098526
332,0.0924817121691174,0.001,0.10339196771383286
333,0.09037551797098584,0.001,0.10117705911397934
334,0.08826888336075676,0.001,0.09893495589494705
335,0.08614958392249214,0.001,0.09667935222387314
336,0.08400017751587761,0.001,0.09441991150379181
337,0.08183263093233109,0.001,0.09215874969959259
338,0.0796257702840699,0.001,0.08988825976848602
339,0.07759347243441475,0.001,0.0876036286354065
340,0.07538623594575458,0.001,0.08534765243530273
341,0.07324419286515978,0.001,0.0831005871295929
342,0.07111163718832864,0.001,0.08085937052965164
343,0.06897659500439962,0.001,0.07861964404582977
344,0.0668730530473921,0.001,0.0763777643442154
345,0.06480245176288817,0.001,0.07414273917675018
346,0.06266656170288722,0.001,0.07192425429821014
347,0.060589464339945054,0.001,0.06970842182636261
348,0.058592822899421054,0.001,0.06750372797250748
349,0.05649596328536669,0.001,0.06533247977495193
350,0.0545053100420369,0.001,0.06317733973264694
351,0.052469077126847376,0.001,0.061045341193675995
352,0.050575996355877985,0.001,0.05892821028828621
353,0.048680579620930885,0.001,0.05685872957110405
354,0.04669058480196529,0.001,0.05483968183398247
355,0.044927874704202016,0.001,0.052841752767562866
356,0.04309204684363471,0.001,0.05089227110147476
357,0.04128738799028926,0.001,0.04897873103618622
358,0.039618553386794195,0.001,0.047092657536268234
359,0.03788879728979534,0.001,0.045252278447151184
360,0.03620328216089143,0.001,0.04344082996249199
361,0.03463232691089312,0.001,0.04165137931704521
362,0.033036985413895714,0.001,0.039902567863464355
363,0.031548610081275304,0.001,0.03819525986909866
364,0.030119121074676514,0.001,0.036552734673023224
365,0.028654425053132905,0.001,0.034988321363925934
366,0.027275434053606457,0.001,0.03347921371459961
367,0.025955498384104835,0.001,0.03201267868280411
368,0.024671419792705113,0.001,0.030579235404729843
369,0.02358535997983482,0.001,0.02918350324034691
370,0.02235241197049618,0.001,0.027865108102560043
371,0.021266098899973763,0.001,0.026598334312438965
372,0.020218627982669407,0.001,0.02538667619228363
373,0.019189959681696362,0.001,0.024226030334830284
374,0.01822551219827599,0.001,0.023101508617401123
375,0.017386913009815746,0.001,0.022015640512108803
376,0.01652776762429211,0.001,0.020993636921048164
377,0.01569326139158673,0.001,0.020029839128255844
378,0.014956264322002729,0.001,0.01911281794309616
379,0.014257789237631692,0.001,0.018247412517666817
380,0.013582112453877925,0.001,0.01743217557668686
381,0.01293969237142139,0.001,0.016656164079904556
382,0.012426122340063255,0.001,0.015914399176836014
383,0.011874301731586457,0.001,0.015228791162371635
384,0.01134502657999595,0.001,0.014587637968361378
385,0.010893106067346201,0.001,0.013976499438285828
386,0.010469437514742216,0.001,0.013398337177932262
387,0.010058662378125721,0.001,0.01285255141556263
388,0.009709176483253638,0.001,0.012335870414972305
389,0.00937534591390027,0.001,0.011856242083013058
390,0.009064191786779297,0.001,0.011414377950131893
391,0.008775129831499523,0.001,0.011006652377545834
392,0.008509388224532207,0.001,0.010626441799104214
393,0.0082855644946297,0.001,0.010268829762935638
394,0.008082020489705934,0.001,0.009938069619238377
395,0.007857598943842782,0.001,0.009632988832890987
396,0.007696529457138644,0.001,0.009339875541627407
397,0.007547429100506835,0.001,0.009067767299711704
398,0.007379825268354681,0.001,0.008819163776934147
399,0.007244873357315858,0.001,0.008582738228142262
400,0.007141372157881657,0.001,0.008359748870134354
401,0.00702323228534725,0.001,0.008157741278409958
402,0.006930064503103494,0.001,0.007972429506480694
403,0.006837777834799555,0.001,0.007804505527019501
404,0.006761026351402203,0.001,0.00765044754371047
405,0.006692992130087482,0.001,0.007510176859796047
406,0.006622942309412691,0.001,0.007382180541753769
407,0.006558523347808255,0.001,0.007259187288582325
408,0.006517182073245446,0.001,0.007137536071240902
409,0.006464459509071377,0.001,0.007025477476418018
410,0.006415791230069266,0.001,0.006919954903423786
411,0.006379315226028363,0.001,0.006819433066993952
412,0.006342198420315981,0.001,0.006727953907102346
413,0.006298607505030102,0.001,0.006644061766564846
414,0.006271733302209113,0.001,0.006561486516147852
415,0.006238119583576918,0.001,0.006484071724116802
416,0.0062071255097786585,0.001,0.006408547051250935
417,0.006188943268110355,0.001,0.006334944628179073
418,0.006162507459521294,0.001,0.006270790006965399
419,0.006140795743299855,0.001,0.0062146373093128204
420,0.006115712422049708,0.001,0.00616559898480773
421,0.0060967439164717994,0.001,0.00611784216016531
422,0.006080315334515439,0.001,0.006071519106626511
423,0.006062299975504478,0.001,0.006028857082128525
424,0.006042050363288985,0.001,0.005987329408526421
425,0.006029953259146876,0.001,0.005942813586443663
426,0.006016313481248087,0.001,0.005903205834329128
427,0.005998398011757268,0.001,0.0058706277050077915
428,0.005983292859875493,0.001,0.00584100978448987
429,0.005970566926731004,0.001,0.005812356248497963
430,0.00595769462072187,0.001,0.005786548368632793
431,0.005942445372541746,0.001,0.005763861816376448
432,0.0059310010220441555,0.001,0.005740651395171881
433,0.0059187111134330435,0.001,0.005719250533729792
434,0.005905246858795484,0.001,0.005700710229575634
435,0.005893137750940191,0.001,0.00568167120218277
436,0.00588063353465663,0.001,0.005661950912326574
437,0.005867221423735221,0.001,0.005635526962578297
438,0.005854305624961853,0.001,0.005606202408671379
439,0.005844699834576911,0.001,0.005575818475335836
440,0.005828284089350038,0.001,0.005551093723624945
441,0.005815016085075008,0.001,0.005522946361452341
442,0.005801093868083424,0.001,0.005485869012773037
443,0.005788977475215991,0.001,0.005448236595839262
444,0.005779386870563031,0.001,0.0054138582199811935
445,0.0057680168292588655,0.001,0.005387450568377972
446,0.005752756477644046,0.001,0.005368673242628574
447,0.005741337893737687,0.001,0.005352013744413853
448,0.0057306046235478586,0.001,0.005337769165635109
449,0.005718657332989905,0.001,0.005326231010258198
450,0.005706984508368704,0.001,0.005308837629854679
451,0.005695452003015412,0.001,0.005286799278110266
452,0.005681442862583532,0.001,0.005255803000181913
453,0.005668434107469188,0.001,0.005218652077019215
454,0.005657074869506889,0.001,0.005178914405405521
455,0.0056559367415805655,0.001,0.005141908302903175
456,0.005637049664639764,0.001,0.005115940235555172
457,0.0056288510767949955,0.001,0.005092365201562643
458,0.005617293508516418,0.001,0.005074639804661274
459,0.0056047651813262035,0.001,0.005060542840510607
460,0.005596201297723585,0.001,0.005045152734965086
461,0.0055837577001916034,0.001,0.005034910049289465
462,0.0055718724822832475,0.001,0.005021325312554836
463,0.005561449678821696,0.001,0.005005577113479376
464,0.005549938273098734,0.001,0.004988746251910925
465,0.005539149987614817,0.001,0.004971562419086695
466,0.005528200128012233,0.001,0.0049557164311409
467,0.005516636920058065,0.001,0.004939897917211056
468,0.00550766633823514,0.001,0.004924380220472813
469,0.00549489323877626,0.001,0.004914416465908289
470,0.005482942238450051,0.001,0.004901689477264881
471,0.005472323795159658,0.001,0.004891263786703348
472,0.005460706523930033,0.001,0.004885547328740358
473,0.005448967828932736,0.001,0.004885170608758926
474,0.005437278675122393,0.001,0.0048849862068891525
475,0.00542934617648522,0.001,0.004882792942225933
476,0.0054158273566928174,0.001,0.004874543286859989
477,0.005404828478478723,0.001,0.004870105534791946
478,0.005394340668701463,0.001,0.004864041693508625
479,0.005382868978712294,0.001,0.0048567987978458405
480,0.005372637820740541,0.001,0.0048494115471839905
481,0.005361894787185722,0.001,0.004842329304665327
482,0.005351004718492428,0.001,0.0048356433399021626
483,0.005340447918408446,0.001,0.004825423937290907
484,0.0053299652516014045,0.001,0.004812129773199558
485,0.005319401994347573,0.001,0.004797125235199928
486,0.005309249771138032,0.001,0.004784538410604
487,0.005298396748387151,0.001,0.00477489922195673
488,0.005287311412394047,0.001,0.0047600832767784595
489,0.005277721356186602,0.001,0.004744269419461489
490,0.00526676405635145,0.001,0.00472957594320178
491,0.0052569122985005375,0.001,0.004709077998995781
492,0.005245707546257311,0.001,0.004693674389272928
493,0.005236492678523064,0.001,0.004680917598307133
494,0.005225052653501431,0.001,0.0046740369871258736
495,0.005214669431249301,0.001,0.004672965034842491
496,0.005206153231362502,0.001,0.004675487522035837
497,0.0051947748702433376,0.001,0.004673862364143133
498,0.005185262724343273,0.001,0.004675389267504215
499,0.005175324394885036,0.001,0.004676652140915394
500,0.00516537897185319,0.001,0.004683420993387699
501,0.005157026927918196,0.001,0.004689901135861874
502,0.005152045366250807,0.001,0.0046928576193749905
503,0.005139900588740905,0.001,0.004685742314904928
504,0.005130352162652545,0.001,0.0046783448196947575
505,0.005121050112777286,0.001,0.004669404122978449
506,0.00511133735999465,0.001,0.004656336735934019
507,0.0051024127441147964,0.001,0.004644711501896381
508,0.00509208241581089,0.001,0.004638591781258583
509,0.0050829739516807925,0.001,0.004633563570678234
510,0.00507350160429875,0.001,0.004622677806764841
511,0.005063717025849554,0.001,0.004609207157045603
512,0.005053944099280569,0.001,0.004589051008224487
513,0.005042868138601383,0.001,0.004568132571876049
514,0.0050328910454279846,0.001,0.004540860652923584
515,0.005022464413195848,0.001,0.004515071399509907
516,0.00501158002557026,0.001,0.004491555970162153
517,0.005003024130645725,0.001,0.0044685541652143
518,0.0049933451848725476,0.001,0.004450041335076094
519,0.004982425427685181,0.001,0.004435438197106123
520,0.004972733681400617,0.001,0.00441852118819952
521,0.004964161736683713,0.001,0.004397152457386255
522,0.004954336863011122,0.001,0.0043783774599432945
523,0.004945953355895149,0.001,0.004361365921795368
524,0.004935608649005493,0.001,0.004346615169197321
525,0.004926241944647498,0.001,0.004329386167228222
526,0.004919460840109322,0.001,0.0043127466924488544
527,0.004909069898227851,0.001,0.004302063025534153
528,0.0048992688664131695,0.001,0.004295341670513153
529,0.004890915078835355,0.001,0.004287337884306908
530,0.004881532779998249,0.001,0.0042765773832798
531,0.004872432164847851,0.001,0.00426437659189105
532,0.004863306000414822,0.001,0.004250399302691221
533,0.0048557357345190314,0.001,0.004236833192408085
534,0.004846579374538528,0.001,0.004226211458444595
535,0.00483743300040563,0.001,0.004209939856082201
536,0.004828825210117632,0.001,0.004198027774691582
537,0.004819364338699315,0.001,0.004188475199043751
538,0.004810861963778734,0.001,0.004176485817879438
539,0.004803485237061977,0.001,0.0041657863184809685
540,0.004794046644949251,0.001,0.004161775577813387
541,0.004785047719875971,0.001,0.004162406083196402
542,0.004776991883085834,0.001,0.0041620791889727116
543,0.004769403104566866,0.001,0.004159579519182444
544,0.004760191972470946,0.001,0.004152185283601284
545,0.004752250502092971,0.001,0.004144725855439901
546,0.004742941612170802,0.001,0.0041344380006194115
547,0.004734952033807834,0.001,0.004126095212996006
548,0.004726010933518409,0.001,0.004119924735277891
549,0.004717520034561554,0.001,0.004108583554625511
550,0.004709424078464508,0.001,0.004091974347829819
551,0.004699788045965963,0.001,0.004078367259353399
552,0.004691423755139113,0.001,0.00406666100025177
553,0.004682866214878029,0.001,0.004058686085045338
554,0.004674091707501146,0.001,0.00405101478099823
555,0.004665655394395192,0.001,0.004040964413434267
556,0.004659218449766437,0.001,0.004033790901303291
557,0.004649332486506966,0.001,0.00403237622231245
558,0.0046416153924332725,0.001,0.004028663970530033
559,0.004633661318156454,0.001,0.00402567395940423
560,0.004626417884396182,0.001,0.0040190331637859344
561,0.004617880088173681,0.001,0.004006116185337305
562,0.00460935468888945,0.001,0.00398974260315299
563,0.004601709068649345,0.001,0.0039740861393511295
564,0.004593593730694718,0.001,0.0039607142098248005
565,0.004584496737354332,0.001,0.003949544858187437
566,0.004576583661966853,0.001,0.0039358423091471195
567,0.00456781725709637,0.001,0.003918104339390993
568,0.004559554832263125,0.001,0.0038988455198705196
569,0.004550594557076693,0.001,0.0038790982216596603
570,0.004541960451751948,0.001,0.003856402589008212
571,0.004536367719992995,0.001,0.0038340494502335787
572,0.004526793635967705,0.001,0.0038170316256582737
573,0.0045179550535976885,0.001,0.0038020021747797728
574,0.004510061504940192,0.001,0.003786299377679825
575,0.004503020416531298,0.001,0.0037724324502050877
576,0.004493675272290905,0.001,0.0037632673047482967
577,0.004486374174141222,0.001,0.003755365265533328
578,0.004477493827127748,0.001,0.003751301672309637
579,0.004468985584874948,0.001,0.003744799178093672
580,0.004461441985848877,0.001,0.0037360675632953644
